[
log_version=6.0
server_name=ERS Reporting Server
server_version=6.4.5.430
jbre_version=5.5.14.1010
customer_name=¸ÞµðÁ¨ÈÞ¸ÕÄÉ¾î
user.dir=C:\Program Files\Apache Software Foundation\apache-tomcat-8.5.50
os.name=Windows 10
os.version=10.0
java.version=1.8.0_275
java.vm.version=25.275-b01
java.vm.vendor=ojdkbuild
java.vm.name=OpenJDK 64-Bit Server VM
java.home=C:\Java\java-1.8.0-openjdk-1.8.0.275-1\jre
java.class.path=C:\Program Files\Apache Software Foundation\apache-tomcat-8.5.50\bin\bootstrap.jar;C:\Program Files\Apache Software Foundation\apache-tomcat-8.5.50\bin\tomcat-juli.jar
file.encoding=MS949
user.language=ko
]

[2022-05-26 13:26:34.973][INFO ][20220526132634135] [rdid=20220526132634135] [04-save file success   ] LabTime=   688(ms) ElapsedTime=   838(ms) 
[2022-05-26 13:26:34.985][INFO ][20220526132634135] [rdid=20220526132634135] [05-export success      ] LabTime=    12(ms) ElapsedTime=   850(ms) 
[2022-05-26 13:26:34.996][INFO ][20220526132634135] [rdid=20220526132634135] [06-process finish      ] LabTime=    11(ms) ElapsedTime=   861(ms) 
[2022-05-26 13:31:34.339][INFO ][20220526133134337] [rdid=20220526133134337] [01-process start       ] LabTime=     2(ms) ElapsedTime=     2(ms) 
[2022-05-26 13:31:34.342][INFO ][20220526133134337] [rdid=20220526133134337] [02-write mml start(J-S)] LabTime=     3(ms) ElapsedTime=     5(ms) 
[2022-05-26 13:31:34.542][INFO ][20220526133134337] [rdid=20220526133134337] [03-write mml success   ] LabTime=   200(ms) ElapsedTime=   205(ms) 
[2022-05-26 13:31:34.542][INFO ][20220526133134337] [rdid=20220526133134337] [04-process success     ] LabTime=     0(ms) ElapsedTime=   205(ms) 
[2022-05-26 13:31:36.409][INFO ][20220526133136408] [rdid=20220526133136408] [01-process start       ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 13:31:36.410][INFO ][20220526133136408] [rdid=20220526133136408] [02-export start        ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 13:31:36.517][INFO ][20220526133136408] [rdid=20220526133136408] [03-open file success   ] LabTime=   108(ms) ElapsedTime=   108(ms) 
[2022-05-26 13:31:37.242][INFO ][20220526133136408] [rdid=20220526133136408] [04-save file success   ] LabTime=   725(ms) ElapsedTime=   833(ms) 
[2022-05-26 13:31:37.255][INFO ][20220526133136408] [rdid=20220526133136408] [05-export success      ] LabTime=    13(ms) ElapsedTime=   846(ms) 
[2022-05-26 13:31:37.255][INFO ][20220526133136408] [rdid=20220526133136408] [06-process finish      ] LabTime=     0(ms) ElapsedTime=   846(ms) 
[2022-05-26 13:31:57.640][INFO ][20220526133157639] [rdid=20220526133157639] [01-process start       ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 13:31:57.640][INFO ][20220526133157639] [rdid=20220526133157639] [02-export start        ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 13:31:57.784][INFO ][20220526133157639] [rdid=20220526133157639] [03-open file success   ] LabTime=   144(ms) ElapsedTime=   144(ms) 
[2022-05-26 13:31:58.466][INFO ][20220526133157639] [rdid=20220526133157639] [04-save file success   ] LabTime=   682(ms) ElapsedTime=   826(ms) 
[2022-05-26 13:31:58.479][INFO ][20220526133157639] [rdid=20220526133157639] [05-export success      ] LabTime=    13(ms) ElapsedTime=   839(ms) 
[2022-05-26 13:31:58.479][INFO ][20220526133157639] [rdid=20220526133157639] [06-process finish      ] LabTime=     0(ms) ElapsedTime=   839(ms) 
[2022-05-26 13:32:17.539][INFO ][20220526133217538] [rdid=20220526133217538] [01-process start       ] LabTime=     1(ms) ElapsedTime=     1(ms) 
[2022-05-26 13:32:17.541][INFO ][20220526133217538] [rdid=20220526133217538] [02-write mml start(J-S)] LabTime=     2(ms) ElapsedTime=     3(ms) 
[2022-05-26 13:32:17.726][INFO ][20220526133217538] [rdid=20220526133217538] [03-write mml success   ] LabTime=   185(ms) ElapsedTime=   188(ms) 
